event_id,source,target,action,src_type,tgt_type,src_privilege,tgt_privilege,src_out_degree,tgt_in_degree,src_pagerank,tgt_pagerank,timestamp,is_anomaly
17262,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T18:18:11.698944,0
17263,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T18:18:14.698944,0
17264,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-02T18:18:19.698944,0
17265,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-02T18:18:21.698944,0
17266,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-02T18:31:09.698944,0
17267,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T18:31:11.698944,0
17268,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T18:31:14.698944,0
17269,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-02T18:31:19.698944,0
17270,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-02T18:31:21.698944,0
17271,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-02T18:39:09.698944,0
17272,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T18:39:11.698944,0
17273,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T18:39:14.698944,0
17274,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-02T18:39:19.698944,0
17275,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-02T18:39:21.698944,0
17276,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-02T18:45:09.698944,0
17277,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T18:45:11.698944,0
17278,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T18:45:14.698944,0
17279,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-02T18:45:19.698944,0
17280,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-02T18:45:21.698944,0
17281,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-02T18:54:09.698944,0
17282,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T18:54:11.698944,0
17283,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T18:54:14.698944,0
17284,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-02T18:54:19.698944,0
17285,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-02T18:54:21.698944,0
17286,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-02T19:17:09.698944,0
17287,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T19:17:11.698944,0
17288,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T19:17:14.698944,0
17289,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-02T19:17:19.698944,0
17290,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-02T19:17:21.698944,0
17291,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-02T19:35:09.698944,0
17292,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T19:35:11.698944,0
17293,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T19:35:14.698944,0
17294,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-02T19:35:19.698944,0
17295,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-02T19:35:21.698944,0
17296,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-02T19:55:09.698944,0
17297,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T19:55:11.698944,0
17298,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T19:55:14.698944,0
17299,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-02T19:55:19.698944,0
17300,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-02T19:55:21.698944,0
17301,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-02T20:02:09.698944,0
17302,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T20:02:11.698944,0
17303,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T20:02:14.698944,0
17304,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-02T20:02:19.698944,0
17305,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-02T20:02:21.698944,0
17306,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-02T20:21:09.698944,0
17307,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T20:21:11.698944,0
17308,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T20:21:14.698944,0
17309,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-02T20:21:19.698944,0
17310,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-02T20:21:21.698944,0
17311,user_malicious,agent_scraper,send_message,user,agent,low,low,738,5000,0.06164494012997324,0.16644158848068946,2026-08-02T20:29:09.698944,1
17312,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T20:29:11.698944,1
17313,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T20:29:14.698944,1
17314,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-02T20:29:19.698944,1
17315,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-02T20:29:21.698944,1
17316,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-02T20:58:09.698944,0
17317,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T20:58:11.698944,0
17318,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T20:58:14.698944,0
17319,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-02T20:58:19.698944,0
17320,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-02T20:58:21.698944,0
17321,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-02T21:25:09.698944,0
17322,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T21:25:11.698944,0
17323,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T21:25:14.698944,0
17324,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-02T21:25:19.698944,0
17325,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-02T21:25:21.698944,0
17326,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-02T21:52:09.698944,0
17327,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T21:52:11.698944,0
17328,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T21:52:14.698944,0
17329,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-02T21:52:19.698944,0
17330,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-02T21:52:21.698944,0
17331,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-02T22:00:09.698944,0
17332,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T22:00:11.698944,0
17333,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T22:00:14.698944,0
17334,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-02T22:00:19.698944,0
17335,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-02T22:00:21.698944,0
17336,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-02T22:25:09.698944,0
17337,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T22:25:11.698944,0
17338,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T22:25:14.698944,0
17339,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-02T22:25:19.698944,0
17340,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-02T22:25:21.698944,0
17341,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-02T22:48:09.698944,0
17342,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T22:48:11.698944,0
17343,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T22:48:14.698944,0
17344,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-02T22:48:19.698944,0
17345,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-02T22:48:21.698944,0
17346,user_malicious,agent_scraper,send_message,user,agent,low,low,738,5000,0.06164494012997324,0.16644158848068946,2026-08-02T23:03:09.698944,1
17347,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T23:03:11.698944,1
17348,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T23:03:14.698944,1
17349,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-02T23:03:19.698944,1
17350,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-02T23:03:21.698944,1
17351,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-02T23:29:09.698944,0
17352,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T23:29:11.698944,0
17353,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T23:29:14.698944,0
17354,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-02T23:29:19.698944,0
17355,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-02T23:29:21.698944,0
17356,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-02T23:49:09.698944,0
17357,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T23:49:11.698944,0
17358,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-02T23:49:14.698944,0
17359,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-02T23:49:19.698944,0
17360,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-02T23:49:21.698944,0
17361,user_malicious,agent_scraper,send_message,user,agent,low,low,738,5000,0.06164494012997324,0.16644158848068946,2026-08-03T00:00:09.698944,1
17362,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T00:00:11.698944,1
17363,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T00:00:14.698944,1
17364,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-03T00:00:19.698944,1
17365,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-03T00:00:21.698944,1
17366,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-03T00:29:09.698944,0
17367,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T00:29:11.698944,0
17368,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T00:29:14.698944,0
17369,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-03T00:29:19.698944,0
17370,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-03T00:29:21.698944,0
17371,user_malicious,agent_scraper,send_message,user,agent,low,low,738,5000,0.06164494012997324,0.16644158848068946,2026-08-03T00:52:09.698944,1
17372,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T00:52:11.698944,1
17373,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T00:52:14.698944,1
17374,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-03T00:52:19.698944,1
17375,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-03T00:52:21.698944,1
17376,user_malicious,agent_scraper,send_message,user,agent,low,low,738,5000,0.06164494012997324,0.16644158848068946,2026-08-03T01:11:09.698944,1
17377,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T01:11:11.698944,1
17378,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T01:11:14.698944,1
17379,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-03T01:11:19.698944,1
17380,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-03T01:11:21.698944,1
17381,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-03T01:36:09.698944,0
17382,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T01:36:11.698944,0
17383,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T01:36:14.698944,0
17384,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-03T01:36:19.698944,0
17385,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-03T01:36:21.698944,0
17386,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-03T01:59:09.698944,0
17387,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T01:59:11.698944,0
17388,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T01:59:14.698944,0
17389,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-03T01:59:19.698944,0
17390,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-03T01:59:21.698944,0
17391,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-03T02:20:09.698944,0
17392,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T02:20:11.698944,0
17393,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T02:20:14.698944,0
17394,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-03T02:20:19.698944,0
17395,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-03T02:20:21.698944,0
17396,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-03T02:42:09.698944,0
17397,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T02:42:11.698944,0
17398,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T02:42:14.698944,0
17399,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-03T02:42:19.698944,0
17400,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-03T02:42:21.698944,0
17401,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-03T02:50:09.698944,0
17402,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T02:50:11.698944,0
17403,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T02:50:14.698944,0
17404,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-03T02:50:19.698944,0
17405,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-03T02:50:21.698944,0
17406,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-03T03:19:09.698944,0
17407,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T03:19:11.698944,0
17408,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T03:19:14.698944,0
17409,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-03T03:19:19.698944,0
17410,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-03T03:19:21.698944,0
17411,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-03T03:49:09.698944,0
17412,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T03:49:11.698944,0
17413,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T03:49:14.698944,0
17414,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-03T03:49:19.698944,0
17415,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-03T03:49:21.698944,0
17416,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-03T04:02:09.698944,0
17417,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T04:02:11.698944,0
17418,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T04:02:14.698944,0
17419,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-03T04:02:19.698944,0
17420,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-03T04:02:21.698944,0
17421,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-03T04:26:09.698944,0
17422,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T04:26:11.698944,0
17423,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T04:26:14.698944,0
17424,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-03T04:26:19.698944,0
17425,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-03T04:26:21.698944,0
17426,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-03T04:38:09.698944,0
17427,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T04:38:11.698944,0
17428,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T04:38:14.698944,0
17429,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-03T04:38:19.698944,0
17430,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-03T04:38:21.698944,0
17431,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-03T04:47:09.698944,0
17432,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T04:47:11.698944,0
17433,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T04:47:14.698944,0
17434,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-03T04:47:19.698944,0
17435,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-03T04:47:21.698944,0
17436,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-03T05:14:09.698944,0
17437,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T05:14:11.698944,0
17438,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T05:14:14.698944,0
17439,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-03T05:14:19.698944,0
17440,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-03T05:14:21.698944,0
17441,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-03T05:39:09.698944,0
17442,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T05:39:11.698944,0
17443,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T05:39:14.698944,0
17444,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-03T05:39:19.698944,0
17445,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-08-03T05:39:21.698944,0
17446,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-08-03T06:03:09.698944,0
17447,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T06:03:11.698944,0
17448,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-08-03T06:03:14.698944,0
17449,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-08-03T06:03:19.698944,0
